hour,length,angle
10,310.2215584,4.020876486
11,310.7716866,4.021594115
12,310.2623214,4.022311745
13,308.235822,4.023029374
14,306.9601825,4.023747003
15,307.7668772,4.024464632
16,307.5079128,4.025182262
17,307.4469397,4.025899891
18,307.6192401,4.02661752
19,307.178384,4.027335149
20,307.4178233,4.028052778
21,307.8638176,4.028770408
22,308.9500295,4.029488037
23,309.0411466,4.030205666
0,309.8228355,4.030923295
1,307.9121165,4.031640924
2,308.4968417,4.032358554
3,308.2943973,4.033076183
4,307.592179,4.033793812
5,308.4642999,4.034511441
6,308.2419879,4.035229071
7,308.0916104,4.0359467
8,308.3200882,4.036664329
9,311.0714139,4.037381958
10,309.3487524,4.038099587
11,310.8484168,4.038817217
12,317.2940959,4.039534846
13,308.7674527,4.040252475
14,307.5616924,4.040970104
15,306.918392,4.041687733
16,307.3729499,4.042405363
17,306.7601359,4.043122992
18,307.3815135,4.043840621
19,307.37432,4.04455825
20,307.8278503,4.04527588
21,308.1467602,4.045993509
22,307.5736815,4.046711138
23,308.5105436,4.047428767
0,308.0761958,4.048146396
1,308.351945,4.048864026
2,307.9573325,4.049581655
3,308.1025718,4.050299284
4,308.5417152,4.051016913
5,311.3872409,4.051734542
6,314.4043818,4.052452172
7,338.3616733,4.053169801
8,310.9313128,4.05388743
9,318.5759012,4.054605059
10,316.4668484,4.055322688
11,317.4180974,4.056040318
12,321.1754792,4.056757947
13,308.3766083,4.057475576
14,306.8368661,4.058193205
15,307.2455229,4.058910835
16,307.3777455,4.059628464
17,306.6693614,4.060346093
18,307.103024,4.061063722
19,307.3551375,4.061781351
20,306.9101709,4.062498981
21,307.1211789,4.06321661
22,306.6131839,4.063934239
23,308.2371922,4.064651868
0,307.8672431,4.065369497
1,306.8111752,4.066087127
2,307.3332146,4.066804756
3,306.9995752,4.067522385
4,307.3821986,4.068240014
5,307.7322801,4.068957644
6,307.411315,4.069675273
7,309.138772,4.070392902
8,309.3052492,4.071110531
9,309.6005234,4.07182816
10,309.3487524,4.07254579
11,310.1866188,4.073263419
12,315.3330228,4.073981048
13,317.3591795,4.074698677
14,308.4999246,4.075416306
15,307.0632887,4.076133936
16,307.2544291,4.076851565
17,307.3914473,4.077569194
18,307.159544,4.078286823
19,307.4359782,4.079004453
20,306.8279599,4.079722082
21,307.4705753,4.080439711
22,307.246208,4.08115734
23,307.9415754,4.081874969
0,306.5963992,4.082592599
1,306.7995287,4.083310228
2,307.3311593,4.084027857
3,306.971144,4.084745486
4,308.1073675,4.085463115
5,308.0707151,4.086180745
6,308.2550046,4.086898374
7,309.4254826,4.087616003
8,308.1012016,4.088333632
9,309.8423605,4.089051262
10,310.9830371,4.089768891
11,309.5888769,4.09048652
12,317.377677,4.091204149
13,310.9535782,4.091921778
14,307.6168423,4.092639408
15,306.8084348,4.093357037
16,307.0763054,4.094074666
17,310.0252799,4.094792295
18,307.505515,4.095509924
19,307.5877259,4.096227554
20,306.9697738,4.096945183
21,307.5140786,4.097662812
22,307.3589055,4.098380441
23,308.1625173,4.099098071
0,307.0732225,4.0998157
1,307.0197854,4.100533329
2,307.0622611,4.101250958
3,307.9885042,4.101968587
4,311.0190044,4.102686217
5,308.3653042,4.103403846
6,315.4895661,4.104121475
7,361.9856679,4.104839104
8,328.8347971,4.105556733
9,311.5228889,4.106274363
10,311.1039557,4.106991992
11,316.1229327,4.107709621
12,316.3921735,4.10842725
13,347.4730417,4.10914488
14,306.8313854,4.109862509
15,307.4356357,4.110580138
16,306.9934094,4.111297767
17,307.4517353,4.112015396
18,307.0694545,4.112733026
19,307.3527397,4.113450655
20,307.0807585,4.114168284
21,307.4483099,4.114885913
22,306.753285,4.115603542
23,308.0289245,4.116321172
0,307.4346081,4.117038801
1,307.2184618,4.11775643
2,308.5156817,4.118474059
3,307.0519847,4.119191689
4,308.2375348,4.119909318
5,308.2197224,4.120626947
6,308.3916803,4.121344576
7,307.7750983,4.122062205
8,307.4120001,4.122779835
9,317.7853062,4.123497464
10,316.8323445,4.124215093
11,320.0279517,4.124932722
12,319.0886919,4.125650351
13,308.5677487,4.126367981
14,307.4894153,4.12708561
15,307.2434677,4.127803239
16,307.4092597,4.128520868
17,307.5788197,4.129238498
18,307.2280531,4.129956127
19,307.6212954,4.130673756
20,307.4986641,4.131391385
21,307.080416,4.132109014
22,307.9432882,4.132826644
23,307.5445652,4.133544273
0,306.9745694,4.134261902
1,307.6305441,4.134979531
2,307.494211,4.13569716
3,310.1482537,4.13641479
4,307.8394969,4.137132419
5,311.1094364,4.137850048
6,312.0254032,4.138567677
7,309.3398463,4.139285307
8,307.5860132,4.140002936
9,307.6082786,4.140720565
10,307.4835921,4.141438194
11,314.8897689,4.142155823
12,317.4324843,4.142873453
13,308.3495472,4.143591082
14,307.0650014,4.144308711
15,307.479139,4.14502634
16,306.7998712,4.145743969
17,307.5541564,4.146461599
18,306.8481701,4.147179228
19,307.5449077,4.147896857
20,307.0807585,4.148614486
21,307.4507077,4.149332116
22,306.9930669,4.150049745
23,307.6702794,4.150767374
0,307.6569201,4.151485003
1,307.6048532,4.152202632
2,308.5427428,4.152920262
3,311.5013085,4.153637891
4,363.2938493,4.15435552
5,312.8413466,4.155073149
6,324.7225381,4.155790778
7,316.1116287,4.156508408
8,307.065344,4.157226037
9,307.6356823,4.157943666
10,308.7674527,4.158661295
11,310.4109861,4.159378925
12,317.7750298,4.160096554
13,307.5010619,4.160814183
14,307.8843703,4.161531812
15,306.8385788,4.162249441
16,306.9827905,4.162967071
17,307.6360248,4.1636847
18,306.9022923,4.164402329
19,306.6056479,4.165119958
20,307.6428757,4.165837587
21,307.0588356,4.166555217
22,306.6673061,4.167272846
23,303.1897839,4.167990475
0,301.3674417,4.168708104
1,300,4.169425734
2,302.9667868,4.170143363
3,307.3414357,4.170860992
4,306.9547018,4.171578621
5,307.2434677,4.17229625
6,307.2527164,4.17301388
7,308.3951057,4.173731509
8,307.8425798,4.174449138
9,308.0707151,4.175166767
10,307.90047,4.175884396
11,311.8650919,4.176602026
12,315.3066468,4.177319655
13,307.7613965,4.178037284
14,308.6711974,4.178754913
15,308.8321938,4.179472543
16,306.9057178,4.180190172
17,307.4137128,4.180907801
18,306.9999178,4.18162543
19,307.2979324,4.182343059
20,307.1359084,4.183060689
21,308.2522642,4.183778318
22,307.2790924,4.184495947
23,308.4468301,4.185213576
0,309.2429059,4.185931205
1,316.4552019,4.186648835
2,317.731184,4.187366464
3,307.9049231,4.188084093
4,308.2162969,4.188801722
5,310.308565,4.189519352
6,310.6524807,4.190236981
7,306.9536741,4.19095461
8,307.6202677,4.191672239
9,307.407547,4.192389868
10,318.0559171,4.193107498
11,311.3958045,4.193825127
12,317.9343135,4.194542756
13,309.0764288,4.195260385
14,307.2557993,4.195978014
15,306.809805,4.196695644
16,307.4061768,4.197413273
17,307.3513695,4.198130902
18,306.8539934,4.198848531
19,307.1434444,4.199566161
20,307.3376677,4.20028379
21,306.9478509,4.201001419
22,307.1547484,4.201719048
23,308.1988271,4.202436677
0,307.5229848,4.203154307
1,307.3530822,4.203871936
2,307.1612567,4.204589565
3,307.0074538,4.205307194
4,307.347944,4.206024823
5,307.6685667,4.206742453
6,311.4232081,4.207460082
7,315.6646068,4.208177711
8,316.4367044,4.20889534
9,311.7547922,4.20961297
10,309.3607415,4.210330599
11,309.7937191,4.211048228
12,339.3201156,4.211765857
13,325,4.212483486
14,310.1948399,4.213201116
15,309.4292506,4.213918745
16,306.881397,4.214636374
17,307.4818793,4.215354003
18,306.7741803,4.216071632
19,307.4304975,4.216789262
20,307.1078196,4.217506891
21,306.5614595,4.21822452
22,308.1392242,4.218942149
23,307.479139,4.219659779
0,307.1722182,4.220377408
1,308.9267364,4.221095037
2,310.7425702,4.221812666
3,361.8253566,4.222530295
4,336.0162641,4.223247925
5,350.3219928,4.223965554
6,311.0827179,4.224683183
7,308.2036228,4.225400812
8,307.9237631,4.226118441
9,345.8435526,4.226836071
10,320.3732376,4.2275537
11,321.1813025,4.228271329
12,310.6538509,4.228988958
13,307.7737281,4.229706588
14,307.0797309,4.230424217
15,307.5288081,4.231141846
16,306.6902566,4.231859475
17,307.5538139,4.232577104
18,307.0783607,4.233294734
19,307.5209295,4.234012363
20,307.0266363,4.234729992
21,308.5588425,4.235447621
22,306.6337366,4.23616525
23,307.9950125,4.23688288
0,309.4371292,4.237600509
1,309.5268761,4.238318138
2,306.8841374,4.239035767
3,307.1742735,4.239753397
4,307.0259512,4.240471026
5,307.8990998,4.241188655
6,306.8892756,4.241906284
7,307.5589521,4.242623913
8,307.1119302,4.243341543
9,307.2623077,4.244059172
10,311.5489224,4.244776801
11,313.2763794,4.24549443
12,351.9963553,4.246212059
13,347.8642287,4.246929689
14,307.6339696,4.247647318
15,306.7666443,4.248364947
16,307.4993492,4.249082576
17,307.2616226,4.249800206
18,306.9012647,4.250517835
19,307.3643862,4.251235464
20,307.027664,4.251953093
21,307.5740241,4.252670722
22,307.403779,4.253388352
23,307.5329186,4.254105981
0,307.4096022,4.25482361
1,308.0628366,4.255541239
2,309.1815902,4.256258868
3,307.7528329,4.256976498
4,308.6160476,4.257694127
5,307.9151994,4.258411756
6,308.1111355,4.259129385
7,315.9804338,4.259847014
8,309.0404615,4.260564644
9,309.9923955,4.261282273
10,312.9348615,4.261999902
11,311.6297631,4.262717531
12,317.8147651,4.263435161
13,346.9201732,4.26415279
14,307.6898045,4.264870419
15,306.7214283,4.265588048
16,307.4955812,4.266305677
17,307.3390379,4.267023307
18,306.6875163,4.267740936
19,308.0364605,4.268458565
20,306.7046435,4.269176194
21,310.2993163,4.269893823
22,308.0056314,4.270611453
23,307.7853747,4.271329082
0,308.78458,4.272046711
1,307.7298823,4.27276434
2,308.6050861,4.27348197
3,306.7824014,4.274199599
4,307.4171382,4.274917228
5,309.8190675,4.275634857
6,311.3707987,4.276352486
7,308.8678185,4.277070116
8,308.6256388,4.277787745
9,308.7342258,4.278505374
10,309.7985147,4.279223003
11,318.8893304,4.279940632
12,313.0530397,4.280658262
13,307.5911514,4.281375891
14,306.982448,4.28209352
15,307.6202677,4.282811149
16,306.8235068,4.283528779
17,307.5010619,4.284246408
18,307.2126386,4.284964037
19,306.9622378,4.285681666
20,307.4520779,4.286399295
21,307.3982982,4.287116925
22,307.4116575,4.287834554
23,307.8323034,4.288552183
0,308.7790992,4.289269812
1,308.8256854,4.289987441
2,308.912692,4.290705071
3,307.6671965,4.2914227
4,307.6507543,4.292140329
5,307.065344,4.292857958
6,321.0552457,4.293575588
7,324.0621104,4.294293217
8,308.5564447,4.295010846
9,320.1214666,4.295728475
10,320.6989984,4.296446104
11,351.354425,4.297163734
12,319.650124,4.297881363
13,309.9759533,4.298598992
14,307.6045106,4.299316621
15,307.6630859,4.30003425
16,307.2948495,4.30075188
17,307.7291972,4.301469509
18,307.2277106,4.302187138
19,307.690147,4.302904767
20,306.8200814,4.303622397
21,307.8528561,4.304340026
22,308.3146075,4.305057655
23,307.6027979,4.305775284
0,308.8835756,4.306492913
1,308.2693915,4.307210543
2,309.145623,4.307928172
3,307.9689791,4.308645801
4,308.2704191,4.30936343
5,307.6774728,4.310081059
6,310.3993396,4.310798689
7,310.0735788,4.311516318
8,308.5173945,4.312233947
9,308.7547785,4.312951576
10,310.5147774,4.313669206
11,321.3364756,4.314386835
12,314.4437746,4.315104464
13,308.2190373,4.315822093
14,307.0598633,4.316539722
15,308.0463944,4.317257352
16,307.042736,4.317974981
17,307.979598,4.31869261
18,307.0807585,4.319410239
19,307.9463711,4.320127868
20,306.9612101,4.320845498
21,308.8558294,4.321563127
22,307.8323034,4.322280756
23,308.4070948,4.322998385
0,307.7774961,4.323716015
1,307.1345382,4.324433644
2,307.8603921,4.325151273
3,307.1903731,4.325868902
4,307.8292205,4.326586531
5,307.5938917,4.327304161
6,310.3195265,4.32802179
7,332.2862858,4.328739419
8,309.1014346,4.329457048
9,308.6064563,4.330174677
10,307.9480838,4.330892307
11,309.0867051,4.331609936
12,307.5298357,4.332327565
13,307.9847362,4.333045194
14,307.4250168,4.333762824
15,307.9261609,4.334480453
16,307.5178466,4.335198082
17,308.0422838,4.335915711
18,307.6349972,4.33663334
19,307.4770837,4.33735097
20,307.5740241,4.338068599
21,308.8219174,4.338786228
22,310.301029,4.339503857
23,308.4601894,4.340221486
0,306.9269556,4.340939116
1,316.4089583,4.341656745
2,314.040256,4.342374374
3,308.7150432,4.343092003
4,347.1349492,4.343809633
5,308.0141951,4.344527262
6,307.6510968,4.345244891
7,307.8576518,4.34596252
8,307.0807585,4.346680149
9,307.7072743,4.347397779
10,311.2796816,4.348115408
11,309.1596673,4.348833037
12,308.1837551,4.349550666
13,308.5961799,4.350268295
14,308.1429922,4.350985925
15,308.72806,4.351703554
16,307.2314786,4.352421183
17,307.1526931,4.353138812
18,307.4743433,4.353856442
19,306.9988902,4.354574071
20,307.535659,4.3552917
21,307.8117507,4.356009329
22,308.3389282,4.356726958
23,308.0881849,4.357444588
0,307.9508242,4.358162217
1,307.4411164,4.358879846
2,307.306496,4.359597475
3,308.4540235,4.360315104
4,308.242673,4.361032734
5,307.3719222,4.361750363
6,308.1183289,4.362467992
7,316.0547662,4.363185621
8,310.2941781,4.363903251
9,312.3203349,4.36462088
10,309.0856775,4.365338509
11,309.5607881,4.366056138
12,351.771988,4.366773767
13,320.5232725,4.367491397
14,307.1852349,4.368209026
15,307.690147,4.368926655
16,307.231136,4.369644284
17,307.7055616,4.370361913
18,306.7323897,4.371079543
19,307.0591782,4.371797172
20,307.5572394,4.372514801
21,307.4363208,4.37323243
22,307.9179398,4.37395006
23,308.0316649,4.374667689
0,307.4757135,4.375385318
1,306.6909417,4.376102947
2,307.5044873,4.376820576
3,307.5418248,4.377538206
4,306.7793185,4.378255835
5,307.7535179,4.378973464
6,306.9910116,4.379691093
7,307.2071578,4.380408722
8,312.3645232,4.381126352
9,321.0984065,4.381843981
10,315.0884453,4.38256161
11,322.5525122,4.383279239
12,313.0996259,4.383996869
13,308.119014,4.384714498
14,308.5338366,4.385432127
15,308.009742,4.386149756
16,308.054958,4.386867385
17,308.0614664,4.387585015
18,307.8614198,4.388302644
19,308.3591384,4.389020273
20,308.0268693,4.389737902
21,307.6267761,4.390455531
22,309.0699204,4.391173161
23,308.7684803,4.39189079
0,308.9736651,4.392608419
1,314.1447323,4.393326048
2,308.3748955,4.394043678
3,308.4968417,4.394761307
4,307.8562816,4.395478936
5,308.7688229,4.396196565
6,308.5249305,4.396914194
7,308.6218708,4.397631824
8,308.7201814,4.398349453
9,309.5950427,4.399067082
10,318.6485209,4.399784711
11,318.4679994,4.40050234
12,308.9973007,4.40121997
13,307.9963827,4.401937599
14,308.4156584,4.402655228
15,308.171766,4.403372857
16,307.953222,4.404090487
17,308.3810613,4.404808116
18,307.8569667,4.405525745
19,308.4567639,4.406243374
20,307.9885042,4.406961003
21,308.4742337,4.407678633
22,308.9825713,4.408396262
23,307.6870641,4.409113891
0,308.4680679,4.40983152
1,308.8089007,4.410549149
2,309.1017771,4.411266779
3,307.9850787,4.411984408
4,308.6711974,4.412702037
5,307.9696642,4.413419666
6,308.5376046,4.414137296
7,308.0131674,4.414854925
8,308.476289,4.415572554
9,308.8482934,4.416290183
10,310.2434814,4.417007812
11,310.0499431,4.417725442
12,320.1433896,4.418443071
13,308.0710576,4.4191607
14,307.1725607,4.419878329
15,307.7329652,4.420595958
16,307.0752778,4.421313588
17,307.5479906,4.422031217
18,306.9615527,4.422748846
19,307.4609841,4.423466475
20,307.3112917,4.424184105
21,307.8227121,4.424901734
22,307.3770604,4.425619363
23,308.0405711,4.426336992
0,308.7938287,4.427054621
1,308.6996287,4.427772251
2,308.4022992,4.42848988
3,308.480057,4.429207509
4,308.5321239,4.429925138
5,310.1061206,4.430642767
6,311.1440335,4.431360397
7,308.5787101,4.432078026
8,308.5547319,4.432795655
9,307.6117041,4.433513284
10,309.4559692,4.434230914
11,309.1223299,4.434948543
12,307.1653673,4.435666172
13,308.1049697,4.436383801
14,310.357549,4.43710143
15,307.7613965,4.43781906
16,307.189688,4.438536689
17,307.2787498,4.439254318
18,307.7161805,4.439971947
19,307.1352233,4.440689576
20,307.6514394,4.441407206
21,306.794733,4.442124835
22,308.6054287,4.442842464
23,307.1016538,4.443560093
0,307.1270022,4.444277723
1,307.6928874,4.444995352
2,307.1804393,4.445712981
3,307.5983448,4.44643061
4,306.7508872,4.447148239
5,307.9662387,4.447865869
6,308.3070715,4.448583498
7,307.392475,4.449301127
8,308.5694614,4.450018756
9,308.6862694,4.450736385
10,317.1951002,4.451454015
11,315.7183865,4.452171644
12,313.1427867,4.452889273
13,307.1016538,4.453606902
14,307.4599564,4.454324532
15,307.1681076,4.455042161
16,307.3869942,4.45575979
17,307.5548415,4.456477419
18,306.7878821,4.457195048
19,307.9515093,4.457912678
20,306.7995287,4.458630307
21,307.325336,4.459347936
22,308.2228053,4.460065565
23,308.4831399,4.460783194
0,307.234904,4.461500824
1,307.0906924,4.462218453
2,307.0639738,4.462936082
3,307.9542496,4.463653711
4,307.2581971,4.46437134
5,306.2309031,4.46508897
6,308.393393,4.465806599
7,314.8281107,4.466524228
8,353.2463039,4.467241857
9,352.89725,4.467959487
10,310.2318348,4.468677116
11,314.6328597,4.469394745
12,315.7091377,4.470112374
13,307.0787033,4.470830003
14,306.5179562,4.471547633
15,306.8748887,4.472265262
16,306.6474384,4.472982891
17,306.9608676,4.47370052
18,306.3552471,4.474418149
19,306.794733,4.475135779
20,306.8303578,4.475853408
21,307.3900771,4.476571037
22,307.2643629,4.477288666
23,307.2585397,4.478006296
0,307.8840278,4.478723925
1,308.7421043,4.479441554
2,311.1008728,4.480159183
3,307.7901703,4.480876812
4,309.1332913,4.481594442
5,312.505652,4.482312071
6,316.7141663,4.4830297
7,307.5322335,4.483747329
8,307.219832,4.484464958
9,307.8648452,4.485182588
10,311.5811216,4.485900217
11,313.14861,4.486617846
12,346.6653193,4.487335475
13,307.5308634,4.488053105
14,306.7995287,4.488770734
15,306.6546319,4.489488363
16,306.9916967,4.490205992
17,307.1006262,4.490923621
18,306.3100311,4.491641251
19,307.0632887,4.49235888
20,306.6950523,4.493076509
21,307.1544058,4.493794138
22,306.9817629,4.494511767
23,306.8827672,4.495229397
0,307.0129345,4.495947026
1,306.8759163,4.496664655
2,306.6148966,4.497382284
3,308.890084,4.498099914
4,309.3508077,4.498817543
5,306.591261,4.499535172
6,306.9961498,4.500252801
7,307.2777222,4.50097043
8,306.9327789,4.50168806
9,307.2753244,4.502405689
10,307.9778853,4.503123318
11,360.1393475,4.503840947
12,316.5035008,4.504558576
13,307.306496,4.505276206
14,306.9022923,4.505993835
15,307.0619185,4.506711464
16,306.9851883,4.507429093
17,306.8231643,4.508146723
18,307.0071112,4.508864352
19,306.8522807,4.509581981
20,307.2061302,4.51029961
21,307.4243317,4.511017239
22,307.6815834,4.511734869
23,306.6303112,4.512452498
0,306.9803927,4.513170127
1,306.3144842,4.513887756
2,306.9810778,4.514605385
3,306.8200814,4.515323015
4,306.4504748,4.516040644
5,307.5109957,4.516758273
6,331.7460916,4.517475902
7,310.4414727,4.518193532
8,316.2246688,4.518911161
9,316.200348,4.51962879
10,317.6126632,4.520346419
11,318.950646,4.521064048
12,315.9646767,4.521781678
13,306.8652974,4.522499307
14,306.6984777,4.523216936
15,307.1502953,4.523934565
